Id,SalePrice
2092,122900.94685169516
2093,139997.99249554702
2094,146324.00448968392
2095,152455.03919674666
2096,80348.95488002879
2097,95334.09983433854
2098,138607.09660796289
2099,61664.39632857771
2100,80513.11624719022
2101,121244.79194590222
2102,151082.62634160873
2103,95707.73872085616
2104,135481.6836484801
2105,114133.57239696686
2106,74196.05769764305
2107,248375.04461025604
2108,113283.16197760533
2109,99673.08207440535
2110,135418.5874492514
2111,149425.7680445201
2112,135256.23309856316
2113,117486.27462198207
2114,113515.60045654587
2115,149768.35678427643
2116,131203.14735737714
2117,133837.350755571
2118,138858.74369509323
2119,119029.7677172202
2120,110160.47216982665
2121,122333.12107700629
2122,105796.93470512862
2123,86451.03316439003
2124,192708.96181978835
2125,148356.9865190412
2126,154160.57034637482
2127,154181.55610195434
2128,148922.84678321728
2129,117991.9043755095
2130,158162.21775500753
2131,160699.12051723502
2132,123252.73814195278
2133,128173.2361386944
2134,137462.9196573405
2135,101544.4859083899
2136,68021.28521615115
2137,120536.87030416497
2138,139447.44419485528
2139,151246.8773628231
2140,131101.44656976173
2141,143817.76103182975
2142,130938.68020646051
2143,129729.27806842318
2144,148195.65092266054
2145,131101.44656976173
2146,149311.81298008043
2147,164004.11145525804
2148,120689.39689317979
2149,135030.89814358216
2150,205238.74297730625
2151,134661.46748976092
2152,162701.58034047572
2153,169135.56423851728
2154,98881.0640408629
2155,142824.42560311785
2156,249464.97386934294
2157,235125.21520219656
2158,252212.63586591056
2159,181065.4239667302
2160,171720.90315935694
2161,248183.6569910071
2162,474179.3320480282
2163,352988.8993565699
2164,247828.32349637264
2165,162505.76743843703
2166,139308.65499041014
2167,228702.70469778634
2168,185673.40881570388
2169,197286.47577282516
2170,205931.19755364856
2171,130315.33960935527
2172,144537.30480883396
2173,120558.66063034504
2174,221294.77832530855
2175,312063.77649715706
2176,316826.3833646337
2177,251376.86535918908
2178,217561.80672125984
2179,141073.49403055134
2180,196087.26695089258
2181,191947.63426667338
2182,211848.83278928552
2183,185836.56068882337
2184,135133.51804539218
2185,120788.64436416568
2186,156190.51638239613
2187,148963.33375516144
2188,147748.99844151
2189,197134.37462430928
2190,78309.5413810511
2191,78309.5413810511
2192,88824.07332663154
2193,100602.24368626262
2194,95103.68588381379
2195,117130.99633829528
2196,103837.77712761059
2197,113663.9126847541
2198,169178.91602839113
2199,166274.79295276728
2200,138131.86685454924
2201,119453.0155217894
2202,194652.4044491526
2203,173329.92766858527
2204,167743.36109402144
2205,112176.9948838908
2206,134096.05352949948
2207,221048.23983080572
2208,223870.6704536676
2209,205770.20738905354
2210,136564.12478562898
2211,120052.1148484615
2212,105085.34425372016
2213,108073.69568598895
2214,129315.57037852144
2215,98351.12240682964
2216,171559.99453242024
2217,67443.35459599632
2218,80488.31644125757
2219,70290.0303842671
2220,89149.63866051969
2221,333508.70237837755
2222,264912.84712702647
2223,276570.7420483017
2224,209544.97341540607
2225,129261.50052032879
2226,199694.58384716086
2227,199237.0466861062
2228,284366.5562195227
2229,239573.91837337398
2230,125992.12719014022
2231,215619.33123063456
2232,177496.15329982145
2233,184630.0806854317
2234,257884.39045884166
2235,219849.4955147239
2236,291353.49745887273
2237,358662.29553258646
2238,199825.42675838873
2239,114613.13042639235
2240,164032.5143327407
2241,150269.55447309228
2242,144203.45164345624
2243,134225.04068956434
2244,104807.05845701153
2245,116337.69250362717
2246,141092.4008375172
2247,121776.9853906522
2248,119045.758603512
2249,129819.98374553431
2250,130934.55674012554
2251,117018.84786768949
2252,189178.89246848776
2253,164318.2881699494
2254,174040.40824990039
2255,181076.4571831949
2256,189847.60955026766
2257,222410.94487104262
2258,178637.42589498422
2259,165205.18356750143
2260,166547.8463633416
2261,194086.8256192959
2262,233232.48017486068
2263,369112.2636986374
2264,401722.4843803037
2265,147561.05535405636
2266,302245.4214022886
2267,381245.9073000898
2268,344251.892982216
2269,151651.3567103351
2270,188653.7988170446
2271,228796.33636419923
2272,212232.2310777833
2273,170366.72108920082
2274,167537.1451283012
2275,184581.46800494005
2276,187549.44285913694
2277,200922.08356710913
2278,135828.7001211595
2279,125433.13496953073
2280,110850.01766808434
2281,178417.89505675217
2282,193176.62644585394
2283,119209.9925983932
2284,128146.14041619653
2285,174426.6084305227
2286,123104.35912012786
2287,338135.58630177286
2288,271995.4776043423
2289,379128.95053217694
2290,399784.04881849367
2291,331878.05518075754
2292,418309.0866592763
2293,457813.63128744985
2294,377100.4988131714
2295,430645.02720456733
2296,258476.81702537302
2297,299360.00394135586
2298,319029.77410597366
2299,391172.4477307973
2300,312601.25397916563
2301,273516.2402570036
2302,240418.28889995196
2303,226852.76518699407
2304,241706.1973639719
2305,175544.8924864013
2306,175544.8924864013
2307,183229.1398942923
2308,226518.631217157
2309,286469.35474672687
2310,211634.94820180142
2311,215390.4188830842
2312,179729.997301629
2313,170551.60676610743
2314,176439.67883824435
2315,173500.8553653283
2316,192942.33388165844
2317,172766.47518297468
2318,156109.03563223785
2319,173969.0674417435
2320,179242.50228226872
2321,258220.62129376794
2322,184355.05360522307
2323,175533.78359488407
2324,178404.27139138884
2325,197668.05152193055
2326,176255.55026211962
2327,225345.2379785906
2328,238332.61328869252
2329,177091.58133268694
2330,161560.17421387366
2331,335519.3395211626
2332,361047.4654813244
2333,316189.67660078005
2334,260399.16743073275
2335,269402.50454493717
2336,325782.7574161713
2337,184746.51279309933
2338,286178.3814467975
2339,227596.80451283648
2340,391061.8863103403
2341,237292.0536194618
2342,227630.52971662945
2343,210654.29041275667
2344,233134.42086149513
2345,241706.1973639719
2346,207176.93018267784
2347,193609.05168378365
2348,230225.91247226336
2349,177010.60789145186
2350,273516.2402570036
2351,245631.64903534422
2352,253876.88452702924
2353,238011.2002090228
2354,121854.73792388875
2355,154488.370435136
2356,147755.9897152894
2357,197609.87835043116
2358,191872.80629794952
2359,128241.6258531763
2360,114118.14059394198
2361,135015.18183293423
2362,259555.28690444876
2363,135189.2907163875
2364,163600.76264503278
2365,227185.12332038893
2366,201036.3266303086
2367,218231.77879299666
2368,224983.90738732656
2369,212501.1977888898
2370,167997.6260991168
2371,171414.86473826788
2372,184678.6884523714
2373,267941.7276935544
2374,279400.5823320272
2375,224673.40861317294
2376,253820.9695877317
2377,364181.60815819155
2378,132385.44669272588
2379,195484.8330749101
2380,141379.939026668
2381,155805.90940280474
2382,189549.92702168762
2383,198229.34643744782
2384,239873.76056713457
2385,162984.07123292782
2386,143489.93327518314
2387,129750.610097564
2388,89361.17909285091
2389,150324.44684033527
2390,137636.56047493496
2391,138953.413927223
2392,107727.31049647163
2393,179878.1871646236
2394,149514.38601606223
2395,216462.161150022
2396,140505.24490050177
2397,192944.07270362636
2398,115136.7216557321
2399,70362.95080566856
2400,52321.85648111024
2401,109079.80796042182
2402,133218.36589952273
2403,132778.3865910685
2404,148184.43214945626
2405,157234.34205551932
2406,139398.47493776507
2407,129348.14466945251
2408,142183.93570212388
2409,130672.84290882997
2410,174801.48978844934
2411,124324.69017178538
2412,154147.20111237734
2413,128043.24382166691
2414,134723.49399368005
2415,133146.77805286075
2416,137819.32166708782
2417,123745.40894758454
2418,118427.51624141455
2419,130539.70753805849
2420,135942.29631025656
2421,138170.55128951327
2422,127932.31212292112
2423,105298.50646010911
2424,140395.13887951145
2425,219793.1143594891
2426,142887.96445808254
2427,135112.86786270599
2428,173312.40818044683
2429,113283.16197760533
2430,130187.41294220935
2431,135586.94212131295
2432,136517.15327973643
2433,144996.69465584762
2434,138240.98922960868
2435,155518.02725960195
2436,105779.07725741694
2437,108435.21125390945
2438,136951.94327515102
2439,115330.97541848267
2440,131057.19204462736
2441,116386.70434070435
2442,111006.62795845456
2443,129417.53823580213
2444,134496.94311501677
2445,75695.36617478065
2446,133686.88354500328
2447,195472.70402488112
2448,137324.85935743043
2449,103979.19815349825
2450,156933.66906674844
2451,136319.12264872302
2452,221414.80372102768
2453,87653.51029878984
2454,115014.92113019487
2455,120062.09601399009
2456,133421.85206904152
2457,129130.67038487762
2458,143002.10920053197
2459,110978.51252202784
2460,135698.90196589526
2461,106473.22855072259
2462,119520.34911275553
2463,124515.88026434582
2464,173369.79452818315
2465,142995.40265608305
2466,117799.4045924132
2467,154192.88449779685
2468,97422.41008106098
2469,92581.2091348833
2470,205418.85488816246
2471,205334.9002495989
2472,197987.3017046953
2473,127792.18918163572
2474,105814.70942315905
2475,215881.8190200618
2476,95570.6468331749
2477,132277.1034891458
2478,164984.52835775376
2479,122895.87072177246
2480,136405.5051244125
2481,127785.05692912084
2482,130783.7656879204
2483,111221.83905472218
2484,116128.2517513578
2485,117431.67726148458
2486,144534.53275561222
2487,204701.77332380856
2488,166116.7076802072
2489,153820.50051632753
2490,143319.3288410255
2491,79994.69804156883
2492,174682.23220899515
2493,152296.4205215161
2494,157926.45463845774
2495,68923.25310853585
2496,197143.6821712316
2497,142132.71963781284
2498,128796.88705820113
2499,85944.54206852776
2500,129825.29977092391
2501,142396.92157699438
2502,136740.26773227536
2503,94966.02558195473
2504,171889.72334515842
2505,208055.00649595697
2506,256986.02850200978
2507,297433.66541510995
2508,256986.02850200978
2509,212355.062841185
2510,226441.99430718596
2511,182717.98164138303
2512,198430.88282907262
2513,215033.8622283063
2514,226630.64352807868
2515,136807.21204710132
2516,155262.64327338943
2517,122862.34484813396
2518,141351.40526645543
2519,216864.1814664981
2520,212243.93682598582
2521,195353.6147844384
2522,218637.34928008958
2523,130315.33960935527
2524,148019.65600429068
2525,147365.36840144155
2526,135763.92216118038
2527,114118.14059394198
2528,128478.5943905762
2529,138054.19335521394
2530,111489.85564880699
2531,256696.99531121124
2532,220450.61319432774
2533,197482.85252849542
2534,233996.96463525668
2535,303295.5446128031
2536,218747.84039580377
2537,224539.8889767498
2538,175656.09654692386
2539,186890.01678382815
2540,177714.10531944942
2541,181519.56307016587
2542,146850.26639684732
2543,138314.63569662566
2544,119995.90044233442
2545,134692.5044219494
2546,131464.45232580963
2547,152349.231077115
2548,137097.27072351341
2549,143658.77727157017
2550,259167.6959360893
2551,128608.59624666686
2552,109362.01010022612
2553,78309.5413810511
2554,107669.18427878305
2555,109669.05407263576
2556,116119.5679026052
2557,128465.55370000622
2558,170743.3360375627
2559,138599.13231896012
2560,147942.7423450473
2561,139648.0449297847
2562,116250.4204623927
2563,139145.54118442407
2564,190542.95079531503
2565,137232.78356774774
2566,140621.2313628484
2567,130878.26543690718
2568,184531.82033830442
2569,195023.9597070057
2570,136564.12478562898
2571,164272.80290407778
2572,187054.87940317547
2573,216627.64199433173
2574,192765.64284505308
2575,134234.4327744713
2576,115926.30189228446
2577,163507.58820032576
2578,105223.76457225111
2579,84989.6310653448
2580,115653.71120375424
2581,127154.56860885945
2582,124894.50290799876
2583,279306.353207624
2584,170814.62868576555
2585,183605.92486004232
2586,230710.17249518578
2587,209372.6611689693
2588,150305.82205314632
2589,147142.6851435565
2590,223402.85183693992
2591,159801.35228646666
2592,202814.43413115916
2593,254324.69953106972
2594,175932.11261410202
2595,204448.46077673923
2596,328550.3209090504
2597,196511.85905632057
2598,292819.0320740085
2599,319493.9901744485
2600,124149.20780425853
2601,133493.09126787225
2602,95116.93107691062
2603,103073.40136567976
2604,91491.14045553171
2605,92978.75701064155
2606,153130.48265813477
2607,184157.65320675136
2608,187550.81237139637
2609,154339.6872693334
2610,113646.2827433728
2611,131861.47184448797
2612,146048.90136949182
2613,121126.62424374571
2614,120490.77098391292
2615,151801.53594708352
2616,153067.38970887227
2617,180322.00416464094
2618,233371.53653406855
2619,205929.89380334073
2620,172946.0855930402
2621,178524.43862997805
2622,182614.1253975931
2623,241290.66052866008
2624,279709.4463714629
2625,294888.80093390914
2626,166377.4385582012
2627,187384.64401946988
2628,425719.27289557253
2629,610344.4998099303
2630,363195.89144720574
2631,423293.5664554482
2632,404977.29536470893
2633,319611.5351426228
2634,392300.026226493
2635,147142.6851435565
2636,190907.7200111012
2637,190288.8246859053
2638,264004.114861075
2639,192355.3039739025
2640,157953.9154983381
2641,107569.48458587645
2642,183968.28438081543
2643,115033.60380336268
2644,150164.27165920867
2645,115276.5060271229
2646,108875.32175405837
2647,119209.9925983932
2648,163358.21810949303
2649,130406.12006270915
2650,160822.25102919922
2651,150739.6304708348
2652,415796.442389587
2653,241139.47566462005
2654,235523.51155715133
2655,378722.27281266404
2656,338985.48978523083
2657,328539.25156533526
2658,251166.53193861878
2659,320190.6848787318
2660,337742.5636890173
2661,332468.68761709554
2662,357468.8261879239
2663,283084.0107993117
2664,280937.4773836671
2665,326228.7896521155
2666,287161.4479723991
2667,170433.4728317059
2668,177164.6814415133
2669,162937.2987053634
2670,292120.28637670545
2671,177164.6814415133
2672,194817.67771781088
2673,209661.96806588964
2674,213874.20482145812
2675,176685.6566056738
2676,184780.7482308444
2677,191451.6246908267
2678,264533.38650282373
2679,276797.4226376595
2680,276774.1620630742
2681,385507.10356376093
2682,316843.7286880434
2683,541542.1679897377
2684,307188.43281755556
2685,295466.09549408365
2686,229355.45843668433
2687,335486.8840227401
2688,218782.05758813297
2689,197809.30663990157
2690,494861.4093665335
2691,172947.48287326854
2692,122450.6679146151
2693,187803.8385229452
2694,132045.527788547
2695,195172.95262502017
2696,176449.8713704944
2697,172214.4864231231
2698,192324.73608935246
2699,177580.14569576093
2700,164188.38353091167
2701,153481.34247588526
2702,118095.13427443965
2703,123066.86425959216
2704,139920.10408259663
2705,121772.23380814028
2706,114613.90498181769
2707,122604.5215501333
2708,128603.60415971318
2709,104563.91288222559
2710,133141.59346177385
2711,313434.30758750765
2712,344267.05686551845
2713,172982.79046583778
2714,160996.6266192076
2715,159213.78370277007
2716,157235.08565415005
2717,192780.90187889102
2718,234809.37392540247
2719,152940.53140544935
2720,183902.28118370738
2721,141415.57936561308
2722,165894.98458180684
2723,150167.58217320338
2724,127185.29085154115
2725,139395.7976501723
2726,139735.2623252645
2727,182835.76382494712
2728,153535.85923728644
2729,156450.92874960427
2730,138240.98922960868
2731,132884.51785183244
2732,118087.37975574807
2733,157204.81677871803
2734,148671.78453558087
